id_platz;typ;strasse;tarif;anzvelos;anschliess;gedeckt;zugang;infos;cargovelo;bikeride;velospot;geo_point_2d;geo_shape
940;Velos/Motorräder;General Guisan-Strasse;Gebührenfrei;3;teilweise anschliessbar;nein;;;;nein;;47.548766732731345, 7.561729102799458;"{""coordinates"": [7.561729102799458, 47.548766732731345], ""type"": ""Point""}"
941;Velos/Motorräder;Steinentorberg;Gebührenfrei;19;teilweise anschliessbar;nein;;;;nein;;47.54974340445142, 7.587875922914063;"{""coordinates"": [7.587875922914063, 47.54974340445142], ""type"": ""Point""}"
951;Velos/Motorräder;Wittlingerstrasse;Gebührenfrei;5;teilweise anschliessbar;nein;;;;nein;;47.56412630167887, 7.61947297610634;"{""coordinates"": [7.61947297610634, 47.56412630167887], ""type"": ""Point""}"
952;Velos/Motorräder;Wettsteinallee;Gebührenfrei;5;anschliessbar;nein;;;;nein;;47.56126715719914, 7.60525257798963;"{""coordinates"": [7.60525257798963, 47.56126715719914], ""type"": ""Point""}"
953;Velos/Motorräder;Eimeldingerweg;Gebührenfrei;6;teilweise anschliessbar;nein;;;;nein;;47.57267697574525, 7.596432323995393;"{""coordinates"": [7.596432323995393, 47.57267697574525], ""type"": ""Point""}"
956;Velos/Motorräder;Allschwilerplatz;Gebührenfrei;4;teilweise anschliessbar;nein;;;;nein;;47.55729313664589, 7.571174958397639;"{""coordinates"": [7.571174958397639, 47.55729313664589], ""type"": ""Point""}"
959;Velos/Motorräder;Byfangweg;Gebührenfrei;4;teilweise anschliessbar;nein;;;;nein;;47.552595990054854, 7.582837345985578;"{""coordinates"": [7.582837345985578, 47.552595990054854], ""type"": ""Point""}"
960;Velos/Motorräder;Byfangweg;Gebührenfrei;12;teilweise anschliessbar;nein;;;;nein;;47.551485872966744, 7.581655264434199;"{""coordinates"": [7.581655264434199, 47.551485872966744], ""type"": ""Point""}"
965;Velos/Motorräder;Spalentorweg;Gebührenfrei;4;teilweise anschliessbar;nein;;;;nein;;47.55724524611411, 7.580552863591099;"{""coordinates"": [7.580552863591099, 47.55724524611411], ""type"": ""Point""}"
966;Velos/Motorräder;Spalentorweg;Gebührenfrei;4;teilweise anschliessbar;nein;;;;nein;;47.55606846145445, 7.579506890316771;"{""coordinates"": [7.579506890316771, 47.55606846145445], ""type"": ""Point""}"
969;Velos/Motorräder;Leimenstrasse;Gebührenfrei;4;teilweise anschliessbar;nein;;;;nein;;47.553930291127756, 7.582314290053949;"{""coordinates"": [7.582314290053949, 47.553930291127756], ""type"": ""Point""}"
970;Velos/Motorräder;Pruntruterstrasse;Gebührenfrei;4;teilweise anschliessbar;nein;;;;nein;;47.54519830389186, 7.5809170161077635;"{""coordinates"": [7.580917016107763, 47.54519830389186], ""type"": ""Point""}"
971;Velos/Motorräder;Edisonstrasse;Gebührenfrei;4;teilweise anschliessbar;nein;;;;nein;;47.54639590610807, 7.583443129910255;"{""coordinates"": [7.583443129910255, 47.54639590610807], ""type"": ""Point""}"
973;Velos/Motorräder;Tellstrasse;Gebührenfrei;8;teilweise anschliessbar;nein;;;;nein;;47.54307671217432, 7.596189182861699;"{""coordinates"": [7.596189182861699, 47.54307671217432], ""type"": ""Point""}"
975;Velos/Motorräder;Solothurnerstrasse;Gebührenfrei;6;teilweise anschliessbar;nein;;;;nein;;47.54210669583692, 7.588703029663553;"{""coordinates"": [7.588703029663553, 47.54210669583692], ""type"": ""Point""}"
977;Velos/Motorräder;Delsbergerallee;Gebührenfrei;13;teilweise anschliessbar;nein;;;;nein;;47.54073111656331, 7.600063739477566;"{""coordinates"": [7.600063739477566, 47.54073111656331], ""type"": ""Point""}"
978;Velos/Motorräder;Delsbergerallee;Gebührenfrei;7;teilweise anschliessbar;nein;;;;nein;;47.538699008525754, 7.598666875000517;"{""coordinates"": [7.598666875000517, 47.538699008525754], ""type"": ""Point""}"
979;Velos/Motorräder;Dachsfelderstrasse;Gebührenfrei;4;teilweise anschliessbar;nein;;;;nein;;47.54591177106413, 7.582834198675765;"{""coordinates"": [7.582834198675765, 47.54591177106413], ""type"": ""Point""}"
980;Velos/Motorräder;Maulbeerstrasse;Gebührenfrei;4;teilweise anschliessbar;nein;;;;nein;;47.56765963793237, 7.6027675351589865;"{""coordinates"": [7.602767535158987, 47.56765963793237], ""type"": ""Point""}"
981;Velos/Motorräder;Jägerstrasse;Gebührenfrei;3;teilweise anschliessbar;nein;;;;nein;;47.56766875992551, 7.602503860654727;"{""coordinates"": [7.602503860654727, 47.56766875992551], ""type"": ""Point""}"
983;Velos/Motorräder;Claragraben;Gebührenfrei;6;teilweise anschliessbar;nein;;;;nein;;47.56615984303713, 7.591777003479431;"{""coordinates"": [7.591777003479431, 47.56615984303713], ""type"": ""Point""}"
987;Velos/Motorräder;Göschenenstrasse;Gebührenfrei;8;teilweise anschliessbar;nein;;;;nein;;47.547338571472864, 7.562500427744921;"{""coordinates"": [7.562500427744921, 47.547338571472864], ""type"": ""Point""}"
988;Velos/Motorräder;In den Ziegelhöfen;Gebührenfrei;5;teilweise anschliessbar;nein;;;;nein;;47.54525458369713, 7.559017859581957;"{""coordinates"": [7.559017859581957, 47.54525458369713], ""type"": ""Point""}"
991;Velos/Motorräder;Muespacherstrasse;Gebührenfrei;4;teilweise anschliessbar;nein;;;;nein;;47.56226388602175, 7.567374486576295;"{""coordinates"": [7.567374486576295, 47.56226388602175], ""type"": ""Point""}"
993;Velos/Motorräder;Rufacherstrasse;Gebührenfrei;6;teilweise anschliessbar;nein;;;;nein;;47.55852519042619, 7.5710533461936;"{""coordinates"": [7.5710533461936, 47.55852519042619], ""type"": ""Point""}"
994;Velos/Motorräder;Glaserbergstrasse;Gebührenfrei;8;anschliessbar;nein;;;;nein;;47.566833335045004, 7.569147926099851;"{""coordinates"": [7.569147926099851, 47.566833335045004], ""type"": ""Point""}"
997;Velos/Motorräder;Zu den drei Linden;Gebührenfrei;58;teilweise anschliessbar;nein;;;;nein;;47.56699208036795, 7.623802515532059;"{""coordinates"": [7.623802515532059, 47.56699208036795], ""type"": ""Point""}"
999;Velos/Motorräder;Horburgstrasse;Gebührenfrei;5;teilweise anschliessbar;nein;;;;nein;;47.57140783853545, 7.595854961573676;"{""coordinates"": [7.595854961573676, 47.57140783853545], ""type"": ""Point""}"
1000;Velos/Motorräder;Horburgstrasse;Gebührenfrei;5;teilweise anschliessbar;nein;;;;nein;;47.57196132664211, 7.597302820191349;"{""coordinates"": [7.597302820191349, 47.57196132664211], ""type"": ""Point""}"
1002;Velos/Motorräder;Fürstensteinerstrasse;Gebührenfrei;5;teilweise anschliessbar;nein;;;;nein;;47.537219552846075, 7.600018381907718;"{""coordinates"": [7.600018381907718, 47.537219552846075], ""type"": ""Point""}"
1003;Velos/Motorräder;Baldeggerstrasse;Gebührenfrei;5;teilweise anschliessbar;nein;;;;nein;;47.55302593808803, 7.615969771550376;"{""coordinates"": [7.615969771550376, 47.55302593808803], ""type"": ""Point""}"
1004;Velos/Motorräder;Emanuel Büchel-Strasse;Gebührenfrei;11;teilweise anschliessbar;nein;;;;nein;;47.54996297935716, 7.613561767766411;"{""coordinates"": [7.613561767766411, 47.54996297935716], ""type"": ""Point""}"
1008;Velos/Motorräder;Lehenmattstrasse;Gebührenfrei;4;teilweise anschliessbar;nein;;;;nein;;47.5538609943206, 7.612628257787215;"{""coordinates"": [7.612628257787215, 47.5538609943206], ""type"": ""Point""}"
1010;Velos/Motorräder;Peter Merian-Strasse;Gebührenfrei;4;teilweise anschliessbar;nein;;;;nein;;47.54849851348095, 7.596377790590893;"{""coordinates"": [7.596377790590893, 47.54849851348095], ""type"": ""Point""}"
1011;Velos/Motorräder;Sevogelstrasse;Gebührenfrei;4;teilweise anschliessbar;nein;;;;nein;;47.54879931210943, 7.600907319653181;"{""coordinates"": [7.600907319653181, 47.54879931210943], ""type"": ""Point""}"
1013;Velos/Motorräder;Birsigstrasse;Gebührenfrei;6;teilweise anschliessbar;nein;;;;nein;;47.55091230765644, 7.584965348866125;"{""coordinates"": [7.584965348866125, 47.55091230765644], ""type"": ""Point""}"
1017;Velos/Motorräder;Wasgenring;Gebührenfrei;3;teilweise anschliessbar;nein;;;;nein;;47.560411888949176, 7.564582597327902;"{""coordinates"": [7.564582597327902, 47.560411888949176], ""type"": ""Point""}"
1018;Velos/Motorräder;Wasgenring;Gebührenfrei;3;teilweise anschliessbar;nein;;;;nein;;47.5593843105184, 7.5645502687342665;"{""coordinates"": [7.564550268734267, 47.5593843105184], ""type"": ""Point""}"
1021;Velos/Motorräder;Gundeldingerstrasse;Gebührenfrei;4;teilweise anschliessbar;nein;;;;nein;;47.54204785520587, 7.587175366217879;"{""coordinates"": [7.587175366217879, 47.54204785520587], ""type"": ""Point""}"
1022;Velos/Motorräder;Gundeldingerstrasse;Gebührenfrei;4;teilweise anschliessbar;nein;;;;nein;;47.541720045206446, 7.588156520075019;"{""coordinates"": [7.588156520075019, 47.541720045206446], ""type"": ""Point""}"
1027;Velos/Motorräder;Bergalingerstrasse;Gebührenfrei;4;teilweise anschliessbar;nein;;;;nein;;47.559709100996436, 7.610843392296629;"{""coordinates"": [7.610843392296629, 47.559709100996436], ""type"": ""Point""}"
1032;Velos/Motorräder;Mörsbergerstrasse;Gebührenfrei;4;teilweise anschliessbar;nein;;;;nein;;47.567361313264485, 7.5935115817426535;"{""coordinates"": [7.593511581742654, 47.567361313264485], ""type"": ""Point""}"
1034;Velos/Motorräder;Landskronstrasse;Gebührenfrei;4;anschliessbar;nein;;;;nein;;47.568493594680916, 7.577017845424195;"{""coordinates"": [7.577017845424195, 47.568493594680916], ""type"": ""Point""}"
1036;Velos/Motorräder;Gotthardstrasse;Gebührenfrei;4;teilweise anschliessbar;nein;;;;nein;;47.55016432561632, 7.562035867017862;"{""coordinates"": [7.562035867017862, 47.55016432561632], ""type"": ""Point""}"
1037;Velos/Motorräder;Buchenstrasse;Gebührenfrei;4;teilweise anschliessbar;nein;;;;nein;;47.55614357122191, 7.569177126405014;"{""coordinates"": [7.569177126405014, 47.55614357122191], ""type"": ""Point""}"
1040;Velos/Motorräder;Im langen Loh;Gebührenfrei;4;teilweise anschliessbar;nein;;;;nein;;47.549801011402884, 7.560566596299935;"{""coordinates"": [7.560566596299935, 47.549801011402884], ""type"": ""Point""}"
1042;Velos/Motorräder;Im langen Loh;Gebührenfrei;4;teilweise anschliessbar;nein;;;;nein;;47.551316514217035, 7.561122732789312;"{""coordinates"": [7.561122732789312, 47.551316514217035], ""type"": ""Point""}"
1043;Velos/Motorräder;Oberalpstrasse;Gebührenfrei;4;teilweise anschliessbar;nein;;;;nein;;47.55019915103989, 7.563983678681336;"{""coordinates"": [7.563983678681336, 47.55019915103989], ""type"": ""Point""}"
1044;Velos/Motorräder;Chrischonastrasse;Gebührenfrei;5;teilweise anschliessbar;nein;;;;nein;;47.55988060348859, 7.604123240331813;"{""coordinates"": [7.604123240331813, 47.55988060348859], ""type"": ""Point""}"
1046;Velos/Motorräder;Paradieshofstrasse;Gebührenfrei;4;teilweise anschliessbar;nein;;;;nein;;47.5473856936697, 7.5589197456432;"{""coordinates"": [7.5589197456432, 47.5473856936697], ""type"": ""Point""}"
1057;Velos/Motorräder;Allschwilerstrasse;Gebührenfrei;5;teilweise anschliessbar;nein;;;;nein;;47.55727607209668, 7.569151751607399;"{""coordinates"": [7.569151751607399, 47.55727607209668], ""type"": ""Point""}"
1068;Velos/Motorräder;Nonnenweg;Gebührenfrei;4;teilweise anschliessbar;nein;;;;nein;;47.557329777804696, 7.576664421457104;"{""coordinates"": [7.576664421457104, 47.557329777804696], ""type"": ""Point""}"
1081;Velos/Motorräder;Jungstrasse;Gebührenfrei;4;teilweise anschliessbar;nein;;;;nein;;47.5679024512763, 7.580415012626071;"{""coordinates"": [7.580415012626071, 47.5679024512763], ""type"": ""Point""}"
1082;Velos/Motorräder;Lichtstrasse;Gebührenfrei;5;teilweise anschliessbar;nein;;;;nein;;47.57213994057968, 7.578083331790991;"{""coordinates"": [7.578083331790991, 47.57213994057968], ""type"": ""Point""}"
1094;Velos/Motorräder;Wasensträsschen;Gebührenfrei;4;teilweise anschliessbar;nein;;;;nein;;47.56979075524625, 7.570303143852745;"{""coordinates"": [7.570303143852745, 47.56979075524625], ""type"": ""Point""}"
1098;Velos/Motorräder;Grosspeterstrasse;Gebührenfrei;5;anschliessbar;nein;;;;nein;;47.54526388407565, 7.601213963702891;"{""coordinates"": [7.601213963702891, 47.54526388407565], ""type"": ""Point""}"
1103;Velos/Motorräder;Brombacherstrasse;Gebührenfrei;5;teilweise anschliessbar;nein;;;;nein;;47.57006335818749, 7.596848688584346;"{""coordinates"": [7.596848688584346, 47.57006335818749], ""type"": ""Point""}"
1108;Velos/Motorräder;Blochmonterstrasse;Gebührenfrei;4;teilweise anschliessbar;nein;;;;nein;;47.54730986629368, 7.574995966889269;"{""coordinates"": [7.574995966889269, 47.54730986629368], ""type"": ""Point""}"
1110;Velos/Motorräder;Eisenbahnweg;Gebührenfrei;8;teilweise anschliessbar;nein;;;;nein;;47.55942126544227, 7.613840398907241;"{""coordinates"": [7.613840398907241, 47.55942126544227], ""type"": ""Point""}"
1113;Velos/Motorräder;Eugen Wullschleger-Strasse;Gebührenfrei;4;teilweise anschliessbar;nein;;;;nein;;47.56479220477797, 7.612203021145217;"{""coordinates"": [7.612203021145217, 47.56479220477797], ""type"": ""Point""}"
1118;Velos/Motorräder;Magdenstrasse;Gebührenfrei;4;teilweise anschliessbar;nein;;;;nein;;47.56415422091628, 7.6171688681298;"{""coordinates"": [7.6171688681298, 47.56415422091628], ""type"": ""Point""}"
1120;Velos/Motorräder;Maulbeerstrasse;Gebührenfrei;7;teilweise anschliessbar;nein;;;;nein;;47.568277262671096, 7.604917564054738;"{""coordinates"": [7.604917564054738, 47.568277262671096], ""type"": ""Point""}"
1121;Velos/Motorräder;Peter Rot-Strasse;Gebührenfrei;5;teilweise anschliessbar;nein;;;;nein;;47.56237220888246, 7.604051945226288;"{""coordinates"": [7.604051945226288, 47.56237220888246], ""type"": ""Point""}"
1123;Velos/Motorräder;Riehenring;Gebührenfrei;7;anschliessbar;nein;;;;nein;;47.5617244341666, 7.601229470803924;"{""coordinates"": [7.601229470803924, 47.5617244341666], ""type"": ""Point""}"
1132;Velos/Motorräder;Mattenstrasse;Gebührenfrei;6;teilweise anschliessbar;nein;;;;nein;;47.567707377503446, 7.600581383716119;"{""coordinates"": [7.600581383716119, 47.567707377503446], ""type"": ""Point""}"
1148;Velos/Motorräder;Claramattweg;Gebührenfrei;6;anschliessbar;nein;;;;nein;;47.56298331910696, 7.59500773012119;"{""coordinates"": [7.59500773012119, 47.56298331910696], ""type"": ""Point""}"
1149;Velos/Motorräder;Münchensteinerstrasse;Gebührenfrei;4;anschliessbar;nein;;;;nein;;47.54268948698924, 7.600413185450379;"{""coordinates"": [7.600413185450379, 47.54268948698924], ""type"": ""Point""}"
1153;Velos/Motorräder;Gundeldingerstrasse;Gebührenfrei;4;teilweise anschliessbar;nein;;;;nein;;47.54099430464159, 7.5903453313924825;"{""coordinates"": [7.590345331392482, 47.54099430464159], ""type"": ""Point""}"
1161;Velos/Motorräder;Gasstrasse;Gebührenfrei;10;teilweise anschliessbar;nein;;;;nein;;47.568136158285824, 7.574028740265497;"{""coordinates"": [7.574028740265497, 47.568136158285824], ""type"": ""Point""}"
1172;Velos/Motorräder;Güterstrasse;Gebührenfrei;5;anschliessbar;nein;;;;nein;;47.54144703038998, 7.599296610943759;"{""coordinates"": [7.599296610943759, 47.54144703038998], ""type"": ""Point""}"
1173;Velos/Motorräder;Pfirtergasse;Gebührenfrei;6;teilweise anschliessbar;nein;;;;nein;;47.5489863750075, 7.578428868495723;"{""coordinates"": [7.578428868495723, 47.5489863750075], ""type"": ""Point""}"
1178;Velos/Motorräder;Erlenstrasse;Gebührenfrei;4;anschliessbar;nein;;;;nein;;47.568396172428855, 7.600429999419536;"{""coordinates"": [7.600429999419536, 47.568396172428855], ""type"": ""Point""}"
1195;Velos/Motorräder;Hirzbrunnenschanze;Gebührenfrei;4;anschliessbar;nein;;;;nein;;47.56641031257406, 7.616968772887203;"{""coordinates"": [7.616968772887203, 47.56641031257406], ""type"": ""Point""}"
1204;Velos/Motorräder;Chrischonastrasse;Gebührenfrei;6;anschliessbar;nein;;;;nein;;47.55983132430846, 7.60326810737295;"{""coordinates"": [7.60326810737295, 47.55983132430846], ""type"": ""Point""}"
1221;Velos/Motorräder;Im Surinam;Gebührenfrei;5;anschliessbar;nein;;;;nein;;47.569405187507456, 7.609297350624621;"{""coordinates"": [7.609297350624621, 47.569405187507456], ""type"": ""Point""}"
1222;Velos/Motorräder;St.Johanns-Ring;Gebührenfrei;5;anschliessbar;nein;;;;nein;;47.56364803549156, 7.576771551156894;"{""coordinates"": [7.576771551156894, 47.56364803549156], ""type"": ""Point""}"
1224;Velos/Motorräder;Hirzbrunnenstrasse;Gebührenfrei;8;anschliessbar;nein;;;;nein;;47.5641393606451, 7.618386654620788;"{""coordinates"": [7.618386654620788, 47.5641393606451], ""type"": ""Point""}"
1225;Velos/Motorräder;Schulgasse;Gebührenfrei;5;teilweise anschliessbar;nein;;;;nein;;47.583380285171394, 7.591907654929468;"{""coordinates"": [7.591907654929468, 47.583380285171394], ""type"": ""Point""}"
1232;Velos;Dreispitz;Gebührenfrei;18;anschliessbar;ja;;;ja;ja;;47.53731692434501, 7.609447572930297;"{""coordinates"": [7.609447572930297, 47.53731692434501], ""type"": ""Point""}"
1240;Velos;Riehen Bahnhof;Gebührenfrei;40;anschliessbar;ja;;;ja;ja;;47.58405410031777, 7.652364590252996;"{""coordinates"": [7.652364590252996, 47.58405410031777], ""type"": ""Point""}"
1255;Veloverleih;Falknerstrasse 18;;-99;nicht anschliessbar;nein;;https://www.velospot.info/customer/public/basel;;nein;gemischt;47.55604156902992, 7.588942027367867;"{""coordinates"": [7.588942027367867, 47.55604156902992], ""type"": ""Point""}"
1256;Veloverleih;Hermann Kinkelin-Strasse 10;;-99;nicht anschliessbar;nein;;https://www.velospot.info/customer/public/basel;;nein;gemischt;47.550468154140404, 7.592293572539134;"{""coordinates"": [7.592293572539134, 47.550468154140404], ""type"": ""Point""}"
1258;Veloverleih;Weidengasse 53;;-99;nicht anschliessbar;nein;;https://www.velospot.info/customer/public/basel;;nein;gemischt;47.553923321791544, 7.608151659618233;"{""coordinates"": [7.608151659618233, 47.553923321791544], ""type"": ""Point""}"
1262;Veloverleih;Nadelberg 8/10;;-99;nicht anschliessbar;nein;;https://www.velospot.info/customer/public/basel;;nein;gemischt;47.55822123681198, 7.585469659920127;"{""coordinates"": [7.585469659920127, 47.55822123681198], ""type"": ""Point""}"
1263;Veloverleih;Spiegelgasse 6;;-99;nicht anschliessbar;nein;;https://www.velospot.info/customer/public/basel;;nein;gemischt;47.560424943002765, 7.587024578803802;"{""coordinates"": [7.587024578803802, 47.560424943002765], ""type"": ""Point""}"
1273;Veloverleih;Kienbergstrasse 14;;-99;nicht anschliessbar;nein;;https://www.velospot.info/customer/public/basel;;nein;gemischt;47.56256056583668, 7.607256451381328;"{""coordinates"": [7.607256451381328, 47.56256056583668], ""type"": ""Point""}"
1277;Veloverleih;Fischmarkt 10;;-99;nicht anschliessbar;nein;;https://www.velospot.info/customer/public/basel;;nein;gemischt;47.558984566156475, 7.586766856279141;"{""coordinates"": [7.586766856279141, 47.558984566156475], ""type"": ""Point""}"
1280;Veloverleih;Schützenmattstrasse 5;;-99;nicht anschliessbar;nein;;https://www.velospot.info/customer/public/basel;;nein;gemischt;47.55712257541482, 7.582567446212977;"{""coordinates"": [7.582567446212977, 47.55712257541482], ""type"": ""Point""}"
1285;Veloverleih;Kasernenstrasse 32;;-99;nicht anschliessbar;nein;;https://www.velospot.info/customer/public/basel;;nein;gemischt;47.56284084241772, 7.591453486305581;"{""coordinates"": [7.591453486305581, 47.56284084241772], ""type"": ""Point""}"
